subject,trial,image,time,Fixation POG X,Fixation POG Y,Fixation POG time since calibration,Fixation POG duration,Fixation POG ID,Valid POG fixation?,Best POG X,Best POG Y,Valid Best POG fixation?
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.46629,0.49572,0.59196,17.57874,0.88755,3720,1,0.47866,0.63238,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.48274,0.49536,0.59215,17.57874,0.90400,3720,1,0.46741,0.60399,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.49916,0.49598,0.59184,17.57874,0.92042,3720,1,0.49952,0.57635,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.51560,0.49659,0.59153,17.57874,0.93686,3720,1,0.49952,0.57635,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.53200,0.49678,0.59277,17.57874,0.95326,3720,1,0.49727,0.61208,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.54845,0.49703,0.59194,17.57874,0.96971,3720,1,0.49554,0.56567,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.56485,0.49729,0.59111,17.57874,0.98611,3720,1,0.49554,0.56567,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.58109,0.49732,0.59167,17.57874,1.00235,3720,1,0.48655,0.62409,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.59771,0.49741,0.59154,17.57874,1.01897,3720,1,0.49909,0.60167,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.61420,0.49750,0.59141,17.57874,1.03546,3720,1,0.49909,0.60167,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.63053,0.49806,0.59049,17.57874,1.05179,3720,1,0.51592,0.53869,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.64691,0.49840,0.59089,17.57874,1.06817,3720,1,0.50188,0.61900,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.66304,0.49874,0.59129,17.57874,1.08430,3720,1,0.50188,0.61900,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.67954,0.49951,0.59240,17.57874,1.10080,3720,1,0.52206,0.62922,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.69602,0.50008,0.59209,17.57874,1.11728,3720,1,0.51816,0.56193,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.71249,0.50064,0.59177,17.57874,1.13375,3720,1,0.51816,0.56193,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.72889,0.50127,0.59164,17.57874,1.15015,3720,1,0.51482,0.56909,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.74529,0.50151,0.59231,17.57874,1.16655,3720,1,0.49870,0.61039,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.76169,0.50175,0.59299,17.57874,1.18295,3720,1,0.49870,0.61039,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.77814,0.50163,0.59241,17.57874,1.19940,3720,1,0.49973,0.57738,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.79463,0.50152,0.59243,17.57874,1.21589,3720,1,0.49956,0.58713,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.81096,0.50141,0.59245,17.57874,1.23222,3720,1,0.49956,0.58713,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.82762,0.50116,0.59225,17.57874,1.24888,3720,1,0.49168,0.58446,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.84418,0.50141,0.59092,17.57874,1.26545,3720,1,0.50410,0.58435,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.86046,0.50166,0.58958,17.57874,1.28172,3720,1,0.50410,0.58435,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.87667,0.50205,0.58858,17.57874,1.29793,3720,1,0.49860,0.57260,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.89311,0.50186,0.58864,17.57874,1.31437,3720,1,0.48591,0.58956,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.91109,0.50166,0.58870,17.57874,1.33235,3720,1,0.48591,0.58956,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.92646,0.50143,0.58822,17.57874,1.34772,3720,1,0.50311,0.58614,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.94243,0.50156,0.58843,17.57874,1.36369,3720,1,0.50478,0.58839,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.95893,0.50169,0.58864,17.57874,1.38019,3720,1,0.50478,0.58839,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.97533,0.50133,0.58882,17.57874,1.39659,3720,1,0.48154,0.56810,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,18.99180,0.50099,0.58706,17.57874,1.41306,3720,1,0.49226,0.52905,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.00835,0.50065,0.58531,17.57874,1.42961,3720,1,0.49226,0.52905,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.02471,0.50026,0.58553,17.57874,1.44597,3720,1,0.48431,0.59081,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.04122,0.49949,0.58466,17.57874,1.46248,3720,1,0.48241,0.54036,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.05756,0.49872,0.58380,17.57874,1.47882,3720,1,0.48241,0.54036,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.07405,0.49809,0.58316,17.57874,1.49532,3720,1,0.47351,0.57585,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.09042,0.49771,0.58373,17.57874,1.51168,3720,1,0.47388,0.58104,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.10680,0.49733,0.58429,17.57874,1.52806,3720,1,0.47388,0.58104,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.12334,0.49661,0.58359,17.57874,1.54460,3720,1,0.47452,0.57836,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.13960,0.49564,0.58371,17.57874,1.56086,3720,1,0.47279,0.57025,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.15609,0.47971,0.56288,17.57874,1.56086,3720,0,0.47279,0.57025,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.17264,0.48112,0.57594,17.57874,1.56086,3720,0,0.48253,0.58900,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.18946,0.48550,0.57900,17.57874,1.56086,3720,0,0.49425,0.58513,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.20546,0.48769,0.58053,19.15609,0.04937,3721,1,0.49425,0.58513,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.22180,0.48798,0.58144,19.15609,0.06570,3721,1,0.48917,0.58506,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.23842,0.48929,0.58619,19.15609,0.08232,3721,1,0.49584,0.60994,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.25491,0.49023,0.58958,19.15609,0.09882,3721,1,0.49584,0.60994,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.27128,0.49010,0.58544,19.15609,0.11519,3721,1,0.48917,0.55645,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.28769,0.49043,0.58125,19.15609,0.13159,3721,1,0.49312,0.54775,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.30419,0.49070,0.57790,19.15609,0.14809,3721,1,0.49312,0.54775,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.32063,0.48959,0.57896,19.15609,0.16453,3721,1,0.47850,0.58950,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.33707,0.49007,0.57928,19.15609,0.18098,3721,1,0.49538,0.58284,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.35327,0.49048,0.57955,19.15609,0.19718,3721,1,0.49538,0.58284,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.36977,0.49078,0.57998,19.15609,0.21367,3721,1,0.49468,0.58558,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.38615,0.49096,0.57890,19.15609,0.23006,3721,1,0.49341,0.56369,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.40266,0.49111,0.57795,19.15609,0.24657,3721,1,0.49341,0.56369,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.41901,0.49032,0.57876,19.15609,0.26292,3721,1,0.47776,0.59170,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.43546,0.48994,0.57926,19.15609,0.27936,3721,1,0.48338,0.58791,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.45188,0.48959,0.57972,19.15609,0.29579,3721,1,0.48338,0.58791,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.46882,0.48942,0.57910,19.15609,0.31272,3721,1,0.48610,0.56724,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.48473,0.48948,0.57839,19.15609,0.32864,3721,1,0.49062,0.56435,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.50110,0.48953,0.57776,19.15609,0.34501,3721,1,0.49062,0.56435,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.51755,0.48889,0.57718,19.15609,0.36146,3721,1,0.47487,0.56455,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.53401,0.48884,0.57645,19.15609,0.37792,3721,1,0.48758,0.55969,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.55037,0.48879,0.57578,19.15609,0.39428,3721,1,0.48758,0.55969,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.56702,0.48917,0.57453,19.15609,0.41092,3721,1,0.49889,0.54330,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.58335,0.48893,0.57349,19.15609,0.42725,3721,1,0.48264,0.54640,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.59986,0.48871,0.57252,19.15609,0.44377,3721,1,0.48264,0.54640,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.61629,0.48900,0.57158,19.15609,0.46020,3721,1,0.49726,0.54505,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.63272,0.48854,0.57106,19.15609,0.47662,3721,1,0.47522,0.55595,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.64910,0.48811,0.57057,19.15609,0.49300,3721,1,0.47522,0.55595,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.66556,0.48788,0.57045,19.15609,0.50947,3721,1,0.48081,0.56683,1
s998,3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,19.68195,0.48828,0.57086,19.15609,0.52585,3721,1,0.50100,0.58407,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.19121,0.49241,0.57066,19.15609,1.03512,3721,1,0.49877,0.56945,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.20788,0.49257,0.57020,19.15609,1.05179,3721,1,0.48585,0.56963,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.22422,0.49214,0.56952,19.15609,1.06812,3721,1,0.46249,0.55518,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.24080,0.49170,0.56883,19.15609,1.08471,3721,1,0.46249,0.55518,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.25722,0.49170,0.56897,19.15609,1.10113,3721,1,0.48590,0.57358,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.27361,0.49158,0.56939,19.15609,1.11752,3721,1,0.48493,0.58443,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.28988,0.49146,0.56980,19.15609,1.13379,3721,1,0.48493,0.58443,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.30635,0.49164,0.57022,19.15609,1.15026,3721,1,0.48325,0.58450,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.32273,0.49154,0.57075,19.15609,1.16663,3721,1,0.48270,0.58517,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.33916,0.49143,0.57128,19.15609,1.18306,3721,1,0.48270,0.58517,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.35562,0.49078,0.57212,19.15609,1.19952,3721,1,0.46742,0.58380,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.37208,0.49108,0.57289,19.15609,1.21599,3721,1,0.49690,0.58312,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.38842,0.49137,0.57365,19.15609,1.23233,3721,1,0.49690,0.58312,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.40476,0.49133,0.57410,19.15609,1.24867,3721,1,0.49537,0.56658,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.42134,0.49156,0.57513,19.15609,1.26525,3721,1,0.48591,0.60533,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.43784,0.49178,0.57616,19.15609,1.28174,3721,1,0.48591,0.60533,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.45398,0.49207,0.57618,19.15609,1.29788,3721,1,0.49475,0.56779,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.47064,0.49199,0.57633,19.15609,1.31454,3721,1,0.49721,0.59127,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.48710,0.49191,0.57648,19.15609,1.33101,3721,1,0.49721,0.59127,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.50347,0.49211,0.57715,19.15609,1.34737,3721,1,0.49654,0.61288,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.51989,0.49237,0.57736,19.15609,1.36379,3721,1,0.50175,0.57721,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.53633,0.49263,0.57758,19.15609,1.38024,3721,1,0.50175,0.57721,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.55276,0.49282,0.57699,19.15609,1.39667,3721,1,0.48759,0.57860,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.56913,0.49251,0.57674,19.15609,1.41304,3721,1,0.48079,0.59057,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.58565,0.49221,0.57648,19.15609,1.42956,3721,1,0.48079,0.59057,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.60206,0.49238,0.57681,19.15609,1.44596,3721,1,0.49993,0.59836,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.61849,0.49212,0.57687,19.15609,1.46239,3721,1,0.48667,0.59607,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.63490,0.49185,0.57693,19.15609,1.47881,3721,1,0.48667,0.59607,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.65131,0.49154,0.57794,19.15609,1.49521,3721,1,0.48686,0.62548,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.66780,0.49153,0.57968,19.15609,1.51171,3721,1,0.50601,0.61367,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.68421,0.49151,0.58143,19.15609,1.52812,3721,1,0.50601,0.61367,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.70059,0.49162,0.58096,19.15609,1.54450,3721,1,0.50132,0.53245,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.71693,0.49154,0.58125,19.15609,1.56083,3721,1,0.49936,0.55755,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.73327,0.49146,0.58154,19.15609,1.57718,3721,1,0.49936,0.55755,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.74987,0.49151,0.58158,19.15609,1.59377,3721,1,0.48577,0.56219,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.76630,0.49105,0.58151,19.15609,1.61020,3721,1,0.48425,0.55901,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.78259,0.49059,0.58144,19.15609,1.62649,3721,1,0.48425,0.55901,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.79905,0.49014,0.58260,19.15609,1.64296,3721,1,0.48599,0.62775,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.81550,0.48960,0.58241,19.15609,1.65940,3721,1,0.47969,0.58916,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.83209,0.48907,0.58222,19.15609,1.67600,3721,1,0.47969,0.58916,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.84832,0.48915,0.58225,19.15609,1.69223,3721,1,0.49351,0.58184,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.86475,0.48924,0.58253,19.15609,1.70866,3721,1,0.49377,0.58696,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.88126,0.48933,0.58281,19.15609,1.72517,3721,1,0.49377,0.58696,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.89770,0.48902,0.58400,19.15609,1.74161,3721,1,0.48299,0.63149,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.91408,0.48908,0.58351,19.15609,1.75798,3721,1,0.48580,0.56077,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.93053,0.48914,0.58302,19.15609,1.77444,3721,1,0.48580,0.56077,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.94688,0.48902,0.58344,19.15609,1.79079,3721,1,0.48616,0.59852,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.96340,0.48890,0.58323,19.15609,1.80731,3721,1,0.49290,0.55918,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.97976,0.48878,0.58302,19.15609,1.82367,3721,1,0.49290,0.55918,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,20.99618,0.58698,0.59425,19.15609,1.82367,3721,0,1.67677,0.72703,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.01262,0.54069,0.58658,19.15609,1.82367,3721,0,0.49440,0.57890,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.02906,0.52526,0.58402,19.15609,1.82367,3721,0,0.49440,0.57890,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.04550,0.51465,0.59128,20.99618,0.04932,3722,1,0.48282,0.61305,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.06184,0.50611,0.58821,20.99618,0.06566,3722,1,0.47194,0.57594,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.07835,0.50041,0.58616,20.99618,0.08218,3722,1,0.47194,0.57594,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.09485,0.49771,0.59317,20.99618,0.09867,3722,1,0.48149,0.63519,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.11226,0.65969,0.61588,20.99618,0.11608,3722,1,1.79354,0.77492,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.12769,0.81051,0.63847,20.99618,0.11608,3722,0,1.79354,0.77492,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.14417,1.24525,0.70361,20.99618,0.11608,3722,0,1.67998,0.76875,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.16065,1.39469,0.72131,20.99618,0.11608,3722,0,1.69357,0.75672,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.17704,1.68904,0.76073,20.99618,0.11608,3722,0,1.69357,0.75672,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.19353,1.10213,0.63479,20.99618,0.11608,3722,0,0.51522,0.50884,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.20995,0.90378,0.59308,20.99618,0.11608,3722,0,0.50709,0.50966,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.22638,0.50980,0.50939,20.99618,0.11608,3722,0,0.50709,0.50966,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.24279,0.51214,0.51631,20.99618,0.11608,3722,0,0.51447,0.52323,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.25915,0.51594,0.51428,20.99618,0.11608,3722,0,0.52356,0.51022,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.27571,0.51785,0.51326,21.22638,0.04933,3723,1,0.52356,0.51022,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.29213,0.51737,0.52324,21.22638,0.06575,3723,1,0.51546,0.56312,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.30853,0.51673,0.53424,21.22638,0.08215,3723,1,0.51352,0.58925,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.32496,0.51627,0.54210,21.22638,0.09858,3723,1,0.51352,0.58925,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.34138,0.51291,0.54635,21.22638,0.11500,3723,1,0.48940,0.57609,1
