subject,trial,image,tracking data
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.53075"" FPOGX=""0.46813"" FPOGY=""0.64893"" FPOGS=""25.13632"" FPOGD=""0.39443"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.48354"" BPOGY=""0.64258"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.54719"" FPOGX=""0.46797"" FPOGY=""0.64824"" FPOGS=""25.13632"" FPOGD=""0.41087"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46388"" BPOGY=""0.63099"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.56352"" FPOGX=""0.46782"" FPOGY=""0.64760"" FPOGS=""25.13632"" FPOGD=""0.42720"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46388"" BPOGY=""0.63099"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.58019"" FPOGX=""0.46777"" FPOGY=""0.64727"" FPOGS=""25.13632"" FPOGD=""0.44387"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46644"" BPOGY=""0.63837"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.59656"" FPOGX=""0.46791"" FPOGY=""0.64803"" FPOGS=""25.13632"" FPOGD=""0.46024"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47201"" BPOGY=""0.66920"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.61289"" FPOGX=""0.46805"" FPOGY=""0.64873"" FPOGS=""25.13632"" FPOGD=""0.47657"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47201"" BPOGY=""0.66920"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.62935"" FPOGX=""0.46857"" FPOGY=""0.64812"" FPOGS=""25.13632"" FPOGD=""0.49303"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.48432"" BPOGY=""0.62975"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.64579"" FPOGX=""0.46867"" FPOGY=""0.64916"" FPOGS=""25.13632"" FPOGD=""0.50947"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47178"" BPOGY=""0.68155"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.66221"" FPOGX=""0.46877"" FPOGY=""0.65015"" FPOGS=""25.13632"" FPOGD=""0.52589"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47178"" BPOGY=""0.68155"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.67863"" FPOGX=""0.46896"" FPOGY=""0.65020"" FPOGS=""25.13632"" FPOGD=""0.54231"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47536"" BPOGY=""0.65217"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.69508"" FPOGX=""0.46944"" FPOGY=""0.65052"" FPOGS=""25.13632"" FPOGD=""0.55876"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.48562"" BPOGY=""0.66140"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.71147"" FPOGX=""0.46989"" FPOGY=""0.65083"" FPOGS=""25.13632"" FPOGD=""0.57515"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.48562"" BPOGY=""0.66140"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.72795"" FPOGX=""0.46933"" FPOGY=""0.65290"" FPOGS=""25.13632"" FPOGD=""0.59163"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44930"" BPOGY=""0.72764"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.74436"" FPOGX=""0.46913"" FPOGY=""0.65310"" FPOGS=""25.13632"" FPOGD=""0.60804"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46164"" BPOGY=""0.66048"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.76076"" FPOGX=""0.46894"" FPOGY=""0.65329"" FPOGS=""25.13632"" FPOGD=""0.62444"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46164"" BPOGY=""0.66048"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.77723"" FPOGX=""0.46881"" FPOGY=""0.65349"" FPOGS=""25.13632"" FPOGD=""0.64091"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46378"" BPOGY=""0.66136"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.79368"" FPOGX=""0.46904"" FPOGY=""0.65416"" FPOGS=""25.13632"" FPOGD=""0.65736"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47825"" BPOGY=""0.68077"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.81021"" FPOGX=""0.46926"" FPOGY=""0.65479"" FPOGS=""25.13632"" FPOGD=""0.67389"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47825"" BPOGY=""0.68077"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.82667"" FPOGX=""0.46955"" FPOGY=""0.65520"" FPOGS=""25.13632"" FPOGD=""0.69035"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.48192"" BPOGY=""0.67236"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.84293"" FPOGX=""0.46944"" FPOGY=""0.65547"" FPOGS=""25.13632"" FPOGD=""0.70661"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46444"" BPOGY=""0.66686"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.85947"" FPOGX=""0.46933"" FPOGY=""0.65572"" FPOGS=""25.13632"" FPOGD=""0.72315"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46444"" BPOGY=""0.66686"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.87588"" FPOGX=""0.46928"" FPOGY=""0.65621"" FPOGS=""25.13632"" FPOGD=""0.73956"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46739"" BPOGY=""0.67813"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.89284"" FPOGX=""0.46942"" FPOGY=""0.65574"" FPOGS=""25.13632"" FPOGD=""0.75652"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47586"" BPOGY=""0.63415"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.90858"" FPOGX=""0.46956"" FPOGY=""0.65529"" FPOGS=""25.13632"" FPOGD=""0.77226"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47586"" BPOGY=""0.63415"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.92522"" FPOGX=""0.46961"" FPOGY=""0.65596"" FPOGS=""25.13632"" FPOGD=""0.78890"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.48007"" BPOGY=""0.68601"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.94172"" FPOGX=""0.46943"" FPOGY=""0.65625"" FPOGS=""25.13632"" FPOGD=""0.80540"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47110"" BPOGY=""0.65978"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.95808"" FPOGX=""0.46924"" FPOGY=""0.65655"" FPOGS=""25.13632"" FPOGD=""0.82176"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47110"" BPOGY=""0.65978"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.97451"" FPOGX=""0.46898"" FPOGY=""0.65601"" FPOGS=""25.13632"" FPOGD=""0.83819"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45508"" BPOGY=""0.66863"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""25.99094"" FPOGX=""0.46920"" FPOGY=""0.65521"" FPOGS=""25.13632"" FPOGD=""0.85462"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47369"" BPOGY=""0.62551"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.00741"" FPOGX=""0.46943"" FPOGY=""0.65442"" FPOGS=""25.13632"" FPOGD=""0.87109"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47369"" BPOGY=""0.62551"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.02376"" FPOGX=""0.46925"" FPOGY=""0.65457"" FPOGS=""25.13632"" FPOGD=""0.88744"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44884"" BPOGY=""0.66063"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.04022"" FPOGX=""0.46857"" FPOGY=""0.65461"" FPOGS=""25.13632"" FPOGD=""0.90390"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44000"" BPOGY=""0.65472"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.05666"" FPOGX=""0.46789"" FPOGY=""0.65466"" FPOGS=""25.13632"" FPOGD=""0.92034"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44000"" BPOGY=""0.65472"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.07309"" FPOGX=""0.46734"" FPOGY=""0.65548"" FPOGS=""25.13632"" FPOGD=""0.93677"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.43000"" BPOGY=""0.65815"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.08949"" FPOGX=""0.46688"" FPOGY=""0.65662"" FPOGS=""25.13632"" FPOGD=""0.95317"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44244"" BPOGY=""0.66138"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.10591"" FPOGX=""0.46642"" FPOGY=""0.65776"" FPOGS=""25.13632"" FPOGD=""0.96959"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44244"" BPOGY=""0.66138"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.12237"" FPOGX=""0.46621"" FPOGY=""0.65801"" FPOGS=""25.13632"" FPOGD=""0.98605"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47067"" BPOGY=""0.64523"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.13884"" FPOGX=""0.46619"" FPOGY=""0.65832"" FPOGS=""25.13632"" FPOGD=""1.00252"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46953"" BPOGY=""0.67030"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.15523"" FPOGX=""0.46618"" FPOGY=""0.65863"" FPOGS=""25.13632"" FPOGD=""1.01891"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46953"" BPOGY=""0.67030"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.17154"" FPOGX=""0.46624"" FPOGY=""0.65870"" FPOGS=""25.13632"" FPOGD=""1.03522"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46908"" BPOGY=""0.64262"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.18809"" FPOGX=""0.46656"" FPOGY=""0.65844"" FPOGS=""25.13632"" FPOGD=""1.05177"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47367"" BPOGY=""0.65339"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.20454"" FPOGX=""0.46688"" FPOGY=""0.65818"" FPOGS=""25.13632"" FPOGD=""1.06822"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47367"" BPOGY=""0.65339"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.22193"" FPOGX=""0.46670"" FPOGY=""0.65776"" FPOGS=""25.13632"" FPOGD=""1.08561"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45569"" BPOGY=""0.66999"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.23734"" FPOGX=""0.46668"" FPOGY=""0.65757"" FPOGS=""25.13632"" FPOGD=""1.10102"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46210"" BPOGY=""0.63028"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.25379"" FPOGX=""0.46667"" FPOGY=""0.65738"" FPOGS=""25.13632"" FPOGD=""1.11747"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46210"" BPOGY=""0.63028"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.27021"" FPOGX=""0.46678"" FPOGY=""0.65756"" FPOGS=""25.13632"" FPOGD=""1.13389"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47205"" BPOGY=""0.66405"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.28666"" FPOGX=""0.46669"" FPOGY=""0.65839"" FPOGS=""25.13632"" FPOGD=""1.15034"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46558"" BPOGY=""0.68164"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.30307"" FPOGX=""0.46660"" FPOGY=""0.65922"" FPOGS=""25.13632"" FPOGD=""1.16675"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46558"" BPOGY=""0.68164"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.31954"" FPOGX=""0.46575"" FPOGY=""0.66071"" FPOGS=""25.13632"" FPOGD=""1.18322"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44297"" BPOGY=""0.71414"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.33596"" FPOGX=""0.46560"" FPOGY=""0.66284"" FPOGS=""25.13632"" FPOGD=""1.19964"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45671"" BPOGY=""0.73333"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.35237"" FPOGX=""0.46546"" FPOGY=""0.66495"" FPOGS=""25.13632"" FPOGD=""1.21605"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45702"" BPOGY=""0.73220"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.36879"" FPOGX=""0.46519"" FPOGY=""0.66647"" FPOGS=""25.13632"" FPOGD=""1.23247"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45359"" BPOGY=""0.71140"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.38523"" FPOGX=""0.46519"" FPOGY=""0.66650"" FPOGS=""25.13632"" FPOGD=""1.24891"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47202"" BPOGY=""0.67077"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.40168"" FPOGX=""0.46520"" FPOGY=""0.66651"" FPOGS=""25.13632"" FPOGD=""1.26536"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47237"" BPOGY=""0.66951"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.41816"" FPOGX=""0.46502"" FPOGY=""0.66584"" FPOGS=""25.13632"" FPOGD=""1.28184"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47546"" BPOGY=""0.59752"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.43454"" FPOGX=""0.46505"" FPOGY=""0.66532"" FPOGS=""25.13632"" FPOGD=""1.29822"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47322"" BPOGY=""0.65671"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.45087"" FPOGX=""0.46508"" FPOGY=""0.66478"" FPOGS=""25.13632"" FPOGD=""1.31455"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.47355"" BPOGY=""0.65540"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.46744"" FPOGX=""0.46473"" FPOGY=""0.66463"" FPOGS=""25.13632"" FPOGD=""1.33112"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45855"" BPOGY=""0.64528"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.48382"" FPOGX=""0.46415"" FPOGY=""0.66439"" FPOGS=""25.13632"" FPOGD=""1.34750"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45786"" BPOGY=""0.64983"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.50006"" FPOGX=""0.46358"" FPOGY=""0.66412"" FPOGS=""25.13632"" FPOGD=""1.36374"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45816"" BPOGY=""0.64848"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.51669"" FPOGX=""0.46373"" FPOGY=""0.66377"" FPOGS=""25.13632"" FPOGD=""1.38037"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45655"" BPOGY=""0.71061"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.53311"" FPOGX=""0.46418"" FPOGY=""0.66367"" FPOGS=""25.13632"" FPOGD=""1.39679"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.48299"" BPOGY=""0.65583"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.54939"" FPOGX=""0.46463"" FPOGY=""0.66355"" FPOGS=""25.13632"" FPOGD=""1.41307"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.48335"" BPOGY=""0.65447"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.56590"" FPOGX=""0.46456"" FPOGY=""0.66342"" FPOGS=""25.13632"" FPOGD=""1.42958"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46037"" BPOGY=""0.65534"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.58242"" FPOGX=""0.46431"" FPOGY=""0.66243"" FPOGS=""25.13632"" FPOGD=""1.44610"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46621"" BPOGY=""0.63339"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.59885"" FPOGX=""0.46406"" FPOGY=""0.66145"" FPOGS=""25.13632"" FPOGD=""1.46253"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.46621"" BPOGY=""0.63339"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.61541"" FPOGX=""0.46359"" FPOGY=""0.66184"" FPOGS=""25.13632"" FPOGD=""1.47909"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45970"" BPOGY=""0.69114"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.63166"" FPOGX=""0.46339"" FPOGY=""0.66257"" FPOGS=""25.13632"" FPOGD=""1.49534"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45440"" BPOGY=""0.70180"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.64823"" FPOGX=""0.46318"" FPOGY=""0.66329"" FPOGS=""25.13632"" FPOGD=""1.51191"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45440"" BPOGY=""0.70180"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.66448"" FPOGX=""0.46274"" FPOGY=""0.66356"" FPOGS=""25.13632"" FPOGD=""1.52816"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44655"" BPOGY=""0.69090"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.68097"" FPOGX=""0.46219"" FPOGY=""0.66457"" FPOGS=""25.13632"" FPOGD=""1.54465"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44927"" BPOGY=""0.68250"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.69739"" FPOGX=""0.46163"" FPOGY=""0.66557"" FPOGS=""25.13632"" FPOGD=""1.56107"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44927"" BPOGY=""0.68250"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.71383"" FPOGX=""0.46068"" FPOGY=""0.66603"" FPOGS=""25.13632"" FPOGD=""1.57751"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.43443"" BPOGY=""0.70770"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.73012"" FPOGX=""0.46034"" FPOGY=""0.66552"" FPOGS=""25.13632"" FPOGD=""1.59380"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45438"" BPOGY=""0.63556"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.74666"" FPOGX=""0.45999"" FPOGY=""0.66502"" FPOGS=""25.13632"" FPOGD=""1.61034"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.45438"" BPOGY=""0.63556"" BPOGV=""1"" />
"
s998,6,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_1d2.jpg,"<REC TIME=""26.76298"" FPOGX=""0.45985"" FPOGY=""0.66471"" FPOGS=""25.13632"" FPOGD=""1.62666"" FPOGID=""3733"" FPOGV=""1"" BPOGX=""0.44841"" BPOGY=""0.65413"" BPOGV=""1"" />
"
